day,month,year,region,district,landing_site,cfmas,fishing_ground,craft_type,gear_type,propulsion_mode,number_of_fishers,species,local_name,priority,code,number_fish,weight,value_tsh
27,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KITUMBINI",MS,SK,S,4,gayogayo,Gayogayo,Reef Fish,GYG,8,19,28000
27,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
JAMBANI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,5,4,18000
27,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,3,2,9000
27,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
PUNGI",DC,HL,P,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,23,6,12000
27,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
PUNGI",DC,HL,P,2,lethrinus spp,Koe,Reef Fish,LZX,23,6,12000
27,12,2023,Pwani,Mafia,Bwejuu,MIMP,CHOONI,PC,SK,S,3,aetobatus ocellatus,Taa Pungu / Pijo / Pua,Elasmobranch,MAE,11,290,300000
27,12,2023,Pwani,Mafia,Bwejuu,MIMP,CHOONI,PC,SK,S,3,aetobatus ocellatus,Kapungu,Elasmobranch,MAE,11,290,300000
27,12,2023,Pwani,Mafia,Bwejuu,MIMP,MLIMA,MS,SK,S,3,aetobatus ocellatus,Taa Pungu / Pijo / Pua,Elasmobranch,MAE,2,40,30000
27,12,2023,Pwani,Mafia,Bwejuu,MIMP,MLIMA,MS,SK,S,3,aetobatus ocellatus,Kapungu,Elasmobranch,MAE,2,40,30000
27,12,2023,Pwani,Mafia,Bwejuu,MIMP,MLIMA,BT,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,17,6,21000
27,12,2023,Pwani,Mafia,Bwejuu,MIMP,MAIMBWA - BWEJUU,DC,DM,P,2,pono,Pono Wengine,Reef Fish,PNW,9,4,10500
27,12,2023,Pwani,Mafia,Bwejuu,MIMP,SHATILI,DC,HL,P,1,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,11,4,20000
27,12,2023,Pwani,Mafia,Bwejuu,MIMP,KIJAMBA KIKUBWA,DC,HL,P,1,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,3,1,5000
26,12,2023,Pwani,Mafia,Bwejuu,MIMP,CHOONI,PC,SK,S,3,aetobatus ocellatus,Taa Pungu / Pijo / Pua,Elasmobranch,MAE,11,290,300000
26,12,2023,Pwani,Mafia,Bwejuu,MIMP,CHOONI,PC,SK,S,3,aetobatus ocellatus,Kapungu,Elasmobranch,MAE,11,290,300000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,13,20,60000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,3,12,36000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,5,8,24000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,10,19,57000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,4,8,24000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,45,4.5,67500
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,100,10,150000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,80,8,120000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,20,2,30000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,50,5,75000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,12,24,72000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,4,15,45000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,11,20,60000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,10,20,6000033
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,8,16,48000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,10,1,15000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,200,5,25000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,50,5,75000
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,35,3.5,525003
25,12,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,20,2,30000
25,12,2023,Pwani,Mafia,Changarama,MIMP,JACHANGWE,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,96,21,63000
25,12,2023,Pwani,Mafia,Changarama,MIMP,URUMBA,DC,GN,P,2,carrotomus carolinus,Pono Weusi,Reef Fish,ULG,17,9,27000
25,12,2023,Pwani,Mafia,Changarama,MIMP,MWAMBA MKUU - USEWE,OC,DM,P,1,serranidae spp,Chewa,Reef Fish,CEW,1,2,6000
25,12,2023,Pwani,Mafia,Changarama,MIMP,KURUNGE,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,72,16,48000
25,12,2023,Pwani,Mafia,Changarama,MIMP,MWAMBA VITATU,DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,6,8,40000
25,12,2023,Pwani,Mafia,Changarama,MIMP,KAULE,BT,GN,O,5,gongora,Gongora,Reef Fish,GNG,139,85,255000
25,12,2023,Pwani,Mafia,Changarama,MIMP,MWAMBA MKUU - USEWE,OC,DM,P,2,diagramma pictum,Komba/mchome,Reef Fish,DGP,12,9,27000
25,12,2023,Pwani,Mafia,Changarama,MIMP,KITUTIA,BT,SP,O,12,octopus cyanea,Pweza,Octopus,OCC,172,120,480000
25,12,2023,Pwani,Mafia,Changarama,MIMP,KITUTIA,BT,SP,O,5,octopus cyanea,Pweza,Octopus,OCC,42,33,165000
25,12,2023,Pwani,Mafia,Changarama,MIMP,MWAMBA MKUU - USEWE,DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,16,13,65000
25,12,2023,Pwani,Mafia,Changarama,MIMP,KURUNGE,DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,13,9,45000
25,12,2023,Pwani,Mafia,Changarama,MIMP,LWALA,BT,SP,O,6,octopus cyanea,Pweza,Octopus,OCC,88,57,185000
25,12,2023,Pwani,Mafia,Changarama,MIMP,LWALA,BT,SP,O,10,octopus cyanea,Pweza,Octopus,OCC,48,28,140000
25,12,2023,Pwani,Mafia,Changarama,MIMP,MSANGA,BT,SP,O,5,octopus cyanea,Pweza,Octopus,OCC,72,46,178000
25,12,2023,Pwani,Mafia,Kiegeani,MIMP,MWAMBA WA JUU - JUANI,OC,DM,S,4,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,78,5,20000
25,12,2023,Pwani,Mafia,Kiegeani,MIMP,MWAMBA WA JUU - JUANI,DC,HL,P,1,Pastinachus sephen,Taa Utepe / Mashuke,Elasmobranch,DYP,5,12,36000
25,12,2023,Pwani,Mafia,Kiegeani,MIMP,MWAMBA WA JUANI,OC,DM,S,2,pono,Pono Wengine,Reef Fish,PNW,850,15,45000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,SP,P,1,panolirus homarus,Kamba Moto,Reef Fish,KMT,4,1,10000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,SP,P,2,octopus cyanea,Pweza,Octopus,OCC,23,40,160000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,12,13,52000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,SP,P,2,octopus cyanea,Pweza,Octopus,OCC,20,50,200000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,69,20,60000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,OC,HL,S,3,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,68,21,63000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,OC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,120,32,96000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,OC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,69,21,6300
25,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,SP,O,8,octopus cyanea,Pweza,Octopus,OCC,19,37,188000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,SP,O,7,panolirus homarus,Kamba Moto,Reef Fish,KMT,4,1,10000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,SP,O,10,octopus cyanea,Pweza,Octopus,OCC,26,50,200000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,SP,O,10,octopus cyanea,Pweza,Octopus,OCC,26,50,200000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,SP,O,8,octopus cyanea,Pweza,Octopus,OCC,18,33,132000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,KAULE,BT,SP,O,7,octopus cyanea,Pweza,Octopus,OCC,17,45,180000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,KAULE,BT,SP,O,5,octopus cyanea,Pweza,Octopus,OCC,15,20,80000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,PC,GN,S,9,pono,Pono Wengine,Reef Fish,PNW,35,8,24000
25,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,PC,GN,S,6,gerres spp,Chaa,Reef Fish,MOJ,89,40,120000
25,12,2023,Pwani,Mafia,Walani,MIMP,KITUTIA,BT,GN,O,23,caesioxaenithonotus spp,Mbono,Small Pelagic,CJX,376,94,376000
25,12,2023,Pwani,Mafia,Walani,MIMP,MCHANGA NYUMA,BT,GN,O,25,caesioxaenithonotus spp,Mbono,Small Pelagic,CJX,1025,250.5,1002000
25,12,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,P,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,116,9,34000
25,12,2023,Pwani,Mafia,Walani,MIMP,MCHANGA NYUMA,DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,23,7.5,30000
25,12,2023,Pwani,Mafia,Walani,MIMP,MCHANGA NYUMA,BT,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,207,69,276000
25,12,2023,Pwani,Mafia,Walani,MIMP,MCHANGA NYUMA,BT,LL,O,4,caranx tille,Kolekole,Reef Fish,NXT,1,19.5,78000
25,12,2023,Pwani,Mafia,Walani,MIMP,LWALA,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,55,11,44000
25,12,2023,Pwani,Mafia,Walani,MIMP,MCHANGA NYUMA,BT,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,102,34,136000
25,12,2023,Pwani,Mafia,Walani,MIMP,JACHANGWE,DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,7,5.5,22000
25,12,2023,Pwani,Mafia,Walani,MIMP,MTO WA FUNGU JIBONDO,FF,SP,NA,1,octopus cyanea,Pweza,Octopus,OCC,3,3,12000
25,12,2023,Pwani,Mafia,Walani,MIMP,MWAMBA WA CHINI,FF,SP,NA,1,octopus cyanea,Pweza,Octopus,OCC,5,6,24
25,12,2023,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,NYAMAMBI,DC,DM,P,2,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,5,7,21
25,12,2023,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",DC,HL,P,2,caranx tille,Kolekole,Reef Fish,NXT,4,5,25
25,12,2023,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,5,octopus cyanea,Pweza,Octopus,OCC,10,7,31500
25,12,2023,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,NYAMAMBI,BT,SP,O,5,octopus cyanea,Pweza,Octopus,OCC,22,39,156
25,12,2023,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",NG,SP,O,7,octopus cyanea,Pweza,Octopus,OCC,18,24,96
25,12,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MKAYA",NG,SP,O,7,octopus cyanea,Pweza,Octopus,OCC,49,74,456000
25,12,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",NG,SP,O,2,octopus cyanea,Pweza,Octopus,OCC,13,20,120000
25,12,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",NG,SP,O,4,octopus cyanea,Pweza,Octopus,OCC,19,34,204000
25,12,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",NG,DM,O,3,lethrinus spp,Changu Wengineo,Reef Fish,LZX,200,33.2,185000
25,12,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",NG,DM,O,3,lethrinus spp,Koe,Reef Fish,LZX,200,33.2,185000
25,12,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",MS,RN,O,12,lutjanus fulviflamma,Kelea,Reef Fish,LDW,180,28,160000
25,12,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,MZIWAJI,NG,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,160,29.8,158000
25,12,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
UKUZA",MS,RN,O,12,atule mate,Nyuna,Small Pelagic,TUM,4500,690.2,5000000
25,12,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FUNGU MBILI",BT,RN,O,22,caranx tille,Kolekole,Reef Fish,NXT,400,600,2400000
25,12,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,SP,O,2,octopus cyanea,Pweza,Octopus,OCC,10,16,96000
25,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",DC,DM,P,2,pono,Pono Wengine,Reef Fish,PNW,15,4,12000
25,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,25,6,18000
25,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",OC,DM,S,1,pono,Pono Wengine,Reef Fish,PNW,30,9,27000
25,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",DC,SP,P,2,octopus cyanea,Pweza,Octopus,OCC,5,12,60000
25,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",DC,HL,P,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,30,6,18000
24,12,2023,Pwani,Mafia,Bwejuu,MIMP,SHATILI,DC,HL,P,1,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,10,3,15000
24,12,2023,Pwani,Mafia,Bwejuu,MIMP,MTO NAIBU,DC,DM,P,2,pono,Pono Wengine,Reef Fish,PNW,11,5,17500
24,12,2023,Pwani,Mafia,Bwejuu,MIMP,MLIMA,BT,DM,O,3,chaetodon ssp,Kitatange,Reef Fish,CHM,12,2,4000
21,12,2023,Pwani,Mafia,Changarama,MIMP,URUMBA,PC,DM,P,4,carrotomus carolinus,Pono Weusi,Reef Fish,ULG,56,25,75000
21,12,2023,Pwani,Mafia,Changarama,MIMP,NYAMALILE,BT,GN,O,5,gongora,Gongora,Reef Fish,GNG,113,71,213000
21,12,2023,Pwani,Mafia,Changarama,MIMP,MWAMBA MKUU - USEWE,OC,DM,P,1,diagramma pictum,Komba/mchome,Reef Fish,DGP,9,8,24000
21,12,2023,Pwani,Mafia,Changarama,MIMP,KURUNGE,OC,DM,P,2,serranidae spp,Chewa,Reef Fish,CEW,2,3,9000
21,12,2023,Pwani,Mafia,Changarama,MIMP,NYAMALILE,NG,DM,O,3,upeneus spp,Mkundaji,Reef Fish,GOX,9,3,9000
21,12,2023,Pwani,Mafia,Changarama,MIMP,MWAMBA MKUU - USEWE,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,87,22,66000
21,12,2023,Pwani,Mafia,Changarama,MIMP,KURUNGE,OC,DM,P,2,serranidae spp,Chewa,Reef Fish,CEW,2,3,9000
21,12,2023,Pwani,Mafia,Changarama,MIMP,NYAMALILE,NG,DM,O,3,upeneus spp,Mkundaji,Reef Fish,GOX,9,3,9000
21,12,2023,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,BANYANI,NG,DM,O,4,pono,Pono Wengine,Reef Fish,PNW,14,12,36
21,12,2023,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
MZIWAJI",DC,HL,P,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,16,12,30000
21,12,2023,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,BANYANI,DC,HL,P,2,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,2,1.5,7500
21,12,2023,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",DC,HL,P,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,35,25,62500
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MWAMBA WA JUU",NG,SP,O,3,maculabatis ambigua,Taa,Elasmobranch,RAJ,2,40,90000
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",MS,SK,S,5,triaenodon obesus,Papa Mwamba Kidoti,Elasmobranch,TRB,1,80,100000
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
JUMBANI",FF,SP,NA,1,octopus cyanea,Pweza,Octopus,OCC,4,2,9000
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
PUNGI",PC,SK,S,3,upeneus spp,Mkundaji,Reef Fish,GOX,10,17,34000
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KITUMBINI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,2,1,4500
21,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,18,5,15000
21,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,20,6,18000
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,3,2,9000
21,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,PC,HL,S,3,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,39,11,33000
21,12,2023,Pwani,Mafia,Bwejuu,MIMP,MLIMA,MS,SK,S,3,aetobatus ocellatus,Taa Pungu / Pijo / Pua,Elasmobranch,MAE,2,70,80000
21,12,2023,Pwani,Mafia,Bwejuu,MIMP,MLIMA,MS,SK,S,3,aetobatus ocellatus,Kapungu,Elasmobranch,MAE,2,70,80000
21,12,2023,Pwani,Mafia,Bwejuu,MIMP,JIWE CHANO,PC,SK,S,3,aetobatus ocellatus,Taa Pungu / Pijo / Pua,Elasmobranch,MAE,2,40,30000
21,12,2023,Pwani,Mafia,Bwejuu,MIMP,JIWE CHANO,PC,SK,S,3,aetobatus ocellatus,Kapungu,Elasmobranch,MAE,2,40,30000
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
HAKOSWA",DC,DM,P,1,vikande,Kikande,Reef Fish,KKN,5,9,18000
21,12,2023,Pwani,Mafia,Bwejuu,MIMP,RASI YA MWAMBA,DC,HL,P,1,lutjanus ssp,Tembo Uzi,Small Pelagic,LTJ,15,3,10500
21,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,OC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,63,20,60000
21,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,DM,P,3,siganus sp.,Tasi,Reef Fish,SGL,69,12,36000
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
SHAZANI",MS,SK,S,4,xiphiasgladius spp,Nduwaro,Tuna,SWO,9,34,68000
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",DC,HL,P,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,63,20,40000
21,12,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",DC,HL,P,1,lethrinus spp,Koe,Reef Fish,LZX,63,20,40000
21,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",DC,HL,P,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,-25,6,24000
21,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",DC,HL,P,1,lethrinus spp,Koe,Reef Fish,LZX,-25,6,24000
21,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",OC,DM,P,2,pono,Pono Wengine,Reef Fish,PNW,20,5,15000
21,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",DC,HL,P,1,lutjanus fulviflamma,Kelea,Reef Fish,LDW,256,6,18000
21,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,4,12,50000
21,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,20,6,18000
21,12,2023,Pwani,Mafia,Kiegeani,MIMP,"
JAMBANI",OC,DM,S,2,pono,Pono Wengine,Reef Fish,PNW,30,8,24000
20,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,OC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,95,30,90000
19,12,2023,Pwani,Kibiti,Kempo,NYAMANJISOPOJA,"
MWAMBA JAHAZI",BT,DM,O,3,upeneus spp,Mkundaji,Reef Fish,GOX,45,12,36000
19,12,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",BT,SP,O,4,sea cucumber,Jongoo Bahari,Reef Fish,JB,4,0,22000
19,12,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",BT,SP,O,6,octopus cyanea,Pweza,Octopus,OCC,54,61,244000
19,12,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PUPU",BT,DM,O,3,pono,Pono Wengine,Reef Fish,PNW,9,13,39000
19,12,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",BT,SP,O,9,maculabatis ambigua,Taa,Elasmobranch,RAJ,2,32,96000
19,12,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",PC,GN,O,4,lethrinus spp,Changu Wengineo,Reef Fish,LZX,29,15,75000
19,12,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",PC,GN,O,4,lethrinus spp,Koe,Reef Fish,LZX,29,15,75000
18,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,OC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,52,30,90000
18,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,DC,HL,O,2,serranidae spp,Chewa,Reef Fish,CEW,3,21,63000
18,12,2023,Pwani,Mafia,Kitoni,MIMP,KOME,BT,SP,O,4,octopus cyanea,Pweza,Octopus,OCC,16,30,120000
18,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,SP,O,12,octopus cyanea,Pweza,Octopus,OCC,25,51,200400
18,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,BT,SP,O,10,octopus cyanea,Pweza,Octopus,OCC,21,40,160000
18,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,SP,O,9,octopus cyanea,Pweza,Octopus,OCC,32,60,240000
18,12,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,SP,O,5,octopus cyanea,Pweza,Octopus,OCC,20,45,180000
18,12,2023,Pwani,Mafia,Kitoni,MIMP,KAULE,BT,SP,O,6,octopus cyanea,Pweza,Octopus,OCC,28,50,200000
18,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,PC,GN,S,8,gerres spp,Chaa,Reef Fish,MOJ,63,20,60000
18,12,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,PC,GN,O,8,gerres spp,Chaa,Reef Fish,MOJ,200,70,210000
18,12,2023,Pwani,Mafia,Bwejuu,MIMP,KWA NGOMBA,DC,HL,P,1,lutjanus fulviflamma,Kelea,Reef Fish,LDW,25,4,14000
18,12,2023,Pwani,Mafia,Bwejuu,MIMP,RASI KUBWA BWEJUU,BT,GN,O,5,caranx tille,Kolekole,Reef Fish,NXT,35,20,70000
18,12,2023,Pwani,Mafia,Bwejuu,MIMP,NYAMALILE,BT,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,120,40,140000
18,12,2023,Pwani,Mafia,Bwejuu,MIMP,MLIMANI,MS,SK,S,3,Pastinachus sephen,Taa Utepe / Mashuke,Elasmobranch,DYP,1,60,50000
18,12,2023,Pwani,Mafia,Bwejuu,MIMP,MTO NAIBU,DC,DM,P,2,siganus sp.,Tasi,Reef Fish,SGL,11,3,10500
18,12,2023,Pwani,Mafia,Bwejuu,MIMP,SHATILI,DC,HL,P,1,lutjanus ssp,Tembo Uzi,Small Pelagic,LTJ,11,1.5,5250
18,12,2023,Pwani,Mafia,Bwejuu,MIMP,BWEJUU KUSINI,FF,SP,NA,5,octopus cyanea,Pweza,Octopus,OCC,11,15,175000
18,12,2023,Pwani,Mafia,Bwejuu,MIMP,KIJAMBANI - BWEJUU,DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,5,10,50000
18,12,2023,Pwani,Mafia,Bwejuu,MIMP,KIJAMBA KIKUBWA,BT,DM,O,3,lethrinus spp,Changu Wengineo,Reef Fish,LZX,4,1.5,7500
